user_id,exp_group,ctr
130612,3,0.31
5333,3,0.13
13754,3,0.2
5379,3,0.33
122509,3,0.29
131042,3,0.22
130896,3,0.16
117807,2,0.23
118091,2,0.21
9680,2,0.32
126558,2,0.31
9570,2,0.35
20819,3,0.15
107842,2,0.2
15250,3,0.17
127004,3,0.34
119233,3,0.29
20167,2,0.13
107558,2,0.08
14398,3,0.16
127920,3,0.09
14476,3,0.36
108344,2,0.12
19819,2,0.23
14682,3,0.19
11082,2,0.4
115115,2,0.25
10798,2,0.16
123296,2,0.14
23767,3,0.33
131141,3,0.17
2285,2,0.16
112466,3,0.08
19926,2,0.5
108115,2,0.18
19634,2,0.21
7062,3,0.28
15097,3,0.17
107675,2,0.32
20090,2,0.24
108031,2,0.16
15151,3,0.16
123569,2,0.2
2274,2,0.15
10473,2,0.14
23658,3,0.15
115386,2,0.24
131320,3,0.19
11255,2,0.25
2712,2,0.14
111911,3,0.27
16608,2,0.13
122416,3,0.29
17228,2,0.17
130113,3,0.2
13995,3,0.16
130341,3,0.37
17050,2,0.14
25589,2,0.2
118504,2,0.21
1382,2,0.31
9225,2,0.32
9581,2,0.23
113423,3,0.18
126105,2,0.16
113095,3,0.15
10149,2,0.09
9921,2,0.19
21058,3,0.16
13789,2,0.12
122684,2,0.17
109275,3,0.37
121890,2,0.15
14019,2,0.27
25501,3,0.22
122356,2,0.2
130203,2,0.08
126603,3,0.16
9427,3,0.1
126193,3,0.22
10111,3,0.24
112925,2,0.21
6454,2,0.17
119772,2,0.14
19902,3,0.18
14735,2,0.25
127177,2,0.18
14993,2,0.17
10369,3,0.2
23728,2,0.23
23554,2,0.2
115410,3,0.08
115638,3,0.3
10725,3,0.06
115148,3,0.1
131982,2,0.26
114714,3,0.19
131818,2,0.2
24184,2,0.19
130013,2,0.15
129903,2,0.17
17844,3,0.14
17670,3,0.11
129721,2,0.27
106292,2,0.29
125537,3,0.18
21868,2,0.18
117692,3,0.23
117108,3,0.1
125097,3,0.0
22208,2,0.21
107445,3,0.29
18480,3,0.18
7874,2,0.23
106959,3,0.19
19246,3,0.27
16159,2,0.17
111469,2,0.14
22618,2,0.12
11793,3,0.19
4044,3,0.19
7604,3,0.19
18830,2,0.18
120670,3,0.37
16325,3,0.28
18978,2,0.15
106691,2,0.32
119872,3,0.2
111315,3,0.28
116304,2,0.14
132114,3,0.18
111365,3,0.2
11623,2,0.22
132876,3,0.07
23454,3,0.23
116220,2,0.21
23290,3,0.31
124229,2,0.22
115754,2,0.11
4436,3,0.25
110315,2,0.12
17418,2,0.25
17592,2,0.17
129405,3,0.26
129049,3,0.12
18196,2,0.17
21942,3,0.23
125627,2,0.18
8273,2,0.31
125805,2,0.17
133184,3,0.28
113915,3,0.28
22184,3,0.18
113965,3,0.21
125043,2,0.24
18203,2,0.41
129046,3,0.22
18345,2,0.28
17591,2,0.18
121557,3,0.14
4443,3,0.6
17761,2,0.11
25614,2,0.19
125208,2,0.26
113908,3,0.32
125904,2,0.17
117723,2,0.36
114520,3,0.6
117609,2,0.17
125446,2,0.23
15900,3,0.2
128068,3,0.3
120657,3,0.17
18817,2,0.14
107012,2,0.12
4011,2,0.28
23285,3,0.22
3865,2,0.23
124060,2,0.17
110960,3,0.47
123950,2,0.23
8105,2,0.18
128506,2,0.21
128818,2,0.33
120413,2,0.09
7173,2,0.17
120715,2,0.23
120633,2,0.16
128598,2,0.14
111018,2,0.41
116009,3,0.2
12232,3,0.22
115789,3,0.22
23087,2,0.24
22759,2,0.16
111110,2,0.22
11478,3,0.33
116279,3,0.17
3513,3,0.62
3293,3,0.26
124476,3,0.19
109814,3,0.21
18369,3,0.18
17673,3,0.19
25702,3,0.11
121707,2,0.17
113710,2,0.17
22223,2,0.23
125296,3,0.22
117505,3,0.21
491,3,0.37
117349,3,0.35
125706,3,0.28
117463,3,0.13
125880,3,0.15
127598,3,0.22
127928,3,0.2
19637,2,0.15
14924,3,0.45
107676,2,0.18
20093,2,0.19
119163,3,0.24
123574,2,0.21
10552,2,0.29
131149,3,0.16
131639,3,0.23
3067,2,0.21
132065,3,0.24
131050,3,0.09
24968,2,0.15
13526,3,0.24
109520,2,0.13
13568,3,0.24
130702,3,0.24
130448,3,0.13
6083,3,0.29
17053,2,0.05
20621,3,0.2
20969,3,0.22
10146,2,0.27
118257,2,0.33
117799,2,0.14
21239,3,0.27
109496,3,0.18
5127,2,0.22
16445,3,0.14
16527,3,0.24
25384,3,0.23
17187,3,0.25
118755,3,0.25
9318,3,0.27
113334,2,0.28
118325,3,0.26
21037,2,0.16
118013,3,0.19
9756,3,0.22
1985,3,0.33
126020,3,0.15
1559,3,0.19
108174,3,0.46
14430,2,0.18
19677,3,0.29
127494,2,0.13
119771,2,0.18
14650,2,0.28
119059,2,0.13
15346,2,0.29
127182,2,0.24
115413,3,0.21
23735,2,0.3
24019,2,0.17
123500,3,0.22
2111,3,0.25
111944,2,0.3
20136,3,0.25
119214,2,0.19
107821,3,0.18
127967,2,0.1
123261,3,0.24
114848,3,0.24
11045,3,0.5
115062,3,0.05
131406,2,0.1
24028,2,0.25
23736,2,0.19
10377,3,0.33
25155,3,0.18
130195,2,0.23
14027,2,0.12
16968,3,0.13
130957,2,0.37
130793,2,0.21
16726,3,0.18
24715,3,0.57
21318,2,0.17
21492,2,0.33
112753,2,0.36
126365,3,0.18
113163,2,0.2
1286,3,0.29
126951,3,0.16
9485,3,0.14
20878,2,0.15
16928,2,0.17
25423,2,0.14
14197,3,0.25
130121,3,0.21
130903,3,0.2
13529,3,0.17
122506,3,0.22
112665,3,0.19
1958,2,0.17
118092,2,0.29
21404,3,0.25
1500,2,0.18
118354,2,0.18
113361,3,0.18
20388,2,0.24
15089,3,0.39
127359,3,0.21
6956,3,0.32
19642,2,0.18
127749,3,0.33
19464,2,0.29
108265,2,0.19
14685,3,0.35
119740,3,0.16
14831,3,0.27
115116,2,0.22
24444,3,0.25
114974,2,0.22
131932,3,0.26
114810,2,0.21
131640,3,0.31
24088,3,0.23
123759,2,0.13
131312,3,0.36
2364,2,0.17
131366,3,0.23
13215,3,0.2
4674,3,0.15
121292,3,0.18
121000,3,0.13
18040,2,0.26
26533,2,0.23
120858,3,0.12
25965,2,0.4
129981,3,0.17
4444,3,0.14
12631,3,0.29
25609,2,0.4
125129,2,0.14
117158,2,0.23
8849,2,0.15
1022,2,0.26
117258,2,0.18
21950,3,0.17
224,2,0.18
114669,3,0.3
18986,2,0.16
128405,3,0.21
16041,3,0.18
8134,3,0.21
16333,3,0.16
19278,2,0.54
107367,2,0.16
18740,2,0.17
7438,3,0.12
7612,3,0.28
115746,2,0.14
132868,3,0.42
12053,2,0.16
124499,2,0.15
3250,2,0.17
116540,2,0.21
124805,2,0.16
124727,2,0.34
11449,2,0.26
120132,2,0.21
128509,2,0.18
128335,2,0.23
119840,2,0.44
107115,3,0.23
128821,2,0.23
120638,2,0.14
15839,2,0.32
110879,2,0.18
115786,3,0.17
116354,3,0.14
22838,2,0.21
129455,2,0.08
120946,2,0.29
129145,2,0.19
26281,3,0.17
121252,2,0.11
129227,2,0.23
129539,2,0.24
25697,3,0.25
130005,2,0.32
129895,2,0.22
804,3,0.24
113819,2,0.19
113705,2,0.35
125545,3,0.25
125887,3,0.14
114259,2,0.22
121525,2,0.32
17509,3,0.15
130010,2,0.19
129726,2,0.25
121699,2,0.17
25820,3,0.24
26132,3,0.21
13304,2,0.2
129298,2,0.2
18093,3,0.17
17951,3,0.23
12846,2,0.12
21519,2,0.19
117691,3,0.32
117513,3,0.13
22289,2,0.23
114160,2,0.15
22435,2,0.37
124956,3,0.18
8950,3,0.13
15540,2,0.26
19199,3,0.21
7955,2,0.29
128150,2,0.19
7877,2,0.18
132523,2,0.25
22923,2,0.15
11706,3,0.18
124468,3,0.13
23189,2,0.15
132615,2,0.32
128992,3,0.12
7711,3,0.12
120209,3,0.09
16322,3,0.16
19095,2,0.29
120053,3,0.31
22663,3,0.25
111316,3,0.49
11616,2,0.15
111050,3,0.0
12058,2,0.11
124400,2,0.15
25606,2,0.16
26064,2,0.11
129792,3,0.27
109604,2,0.22
18117,2,0.3
4905,3,0.16
129054,3,0.15
13200,3,0.17
8278,2,0.21
22475,3,0.24
117019,2,0.23
2006,3,0.29
21128,2,0.31
118158,3,0.18
20772,2,0.17
113171,2,0.17
1452,3,0.09
25407,3,0.22
121984,2,0.14
14035,2,0.39
25485,3,0.28
25321,3,0.18
122198,2,0.18
122340,2,0.22
130187,2,0.54
109013,3,0.24
16536,3,0.17
109177,3,0.28
122881,3,0.23
123059,3,0.12
11069,3,0.26
115164,3,0.25
114872,3,0.17
24168,2,0.43
24282,2,0.25
111675,2,0.23
10275,3,0.31
123821,3,0.2
123679,3,0.19
131414,2,0.23
10741,3,0.25
119044,2,0.2
15191,2,0.14
119222,2,0.1
7004,2,0.15
108075,3,0.23
119678,2,0.19
108541,3,0.18
122985,2,0.16
11239,2,0.29
2696,2,0.28
131908,3,0.14
2290,2,0.13
10653,2,0.1
115662,2,0.18
2112,2,0.15
123553,2,0.23
115370,2,0.33
20074,2,0.08
107577,2,0.35
119148,3,0.28
127609,3,0.22
127691,3,0.51
118100,2,0.47
117890,2,0.29
117808,2,0.22
113581,3,0.12
130357,3,0.06
109429,2,0.15
24827,2,0.23
109511,2,0.3
20803,3,0.24
9238,2,0.35
113112,3,0.4
10170,2,0.29
109512,2,0.18
24820,2,0.2
5317,3,0.11
14004,3,0.16
25148,2,0.23
130284,3,0.21
17235,2,0.19
112166,3,0.32
115223,2,0.35
131459,3,0.24
111928,3,0.16
114953,2,0.2
111708,3,0.38
24079,3,0.21
2897,2,0.27
108108,2,0.22
19629,2,0.14
108286,2,0.16
14840,3,0.27
107858,2,0.15
126988,3,0.22
15078,3,0.43
2087,3,0.19
131417,2,0.16
131133,2,0.24
2545,3,0.26
23581,2,0.22
123242,3,0.2
111668,2,0.29
115155,3,0.14
123068,3,0.1
11058,3,0.16
24323,2,0.19
2799,3,0.18
108530,3,0.25
127660,2,0.23
14626,2,0.28
6221,2,0.29
127518,2,0.23
108352,3,0.2
14580,2,0.28
119463,2,0.22
108182,3,0.44
119225,2,0.36
107912,3,0.35
15338,2,0.44
20559,2,0.12
118431,3,0.33
20779,2,0.41
118601,3,0.11
9640,3,0.21
21329,2,0.23
112852,2,0.2
13478,2,0.14
122439,2,0.24
5577,2,0.2
109018,3,0.28
122201,2,0.19
5847,2,0.11
108904,3,0.12
17133,3,0.22
11380,3,0.21
116547,3,0.16
111552,2,0.28
11536,3,0.18
110814,2,0.17
11790,3,0.17
115805,3,0.13
132639,2,0.18
107132,3,0.27
128802,2,0.16
120617,2,0.11
107434,3,0.28
16306,2,0.27
16128,2,0.14
19029,3,0.23
119941,2,0.16
7947,2,0.15
128344,2,0.3
114578,2,0.21
106393,2,0.27
21527,2,0.19
125722,3,0.18
22239,2,0.2
116751,3,0.27
125280,3,0.16
124932,3,0.08
9098,3,0.31
129556,2,0.25
17689,3,0.16
129986,2,0.16
129464,2,0.2
18101,3,0.24
109954,3,0.27
21709,3,0.18
247,2,0.34
125604,2,0.38
653,2,0.25
125036,2,0.0
859,2,0.19
22021,3,0.25
1001,2,0.35
125192,2,0.28
4601,3,0.29
129816,3,0.12
110150,2,0.1
12786,3,0.24
129742,3,0.24
4839,3,0.24
18361,2,0.2
110058,2,0.18
121307,3,0.3
129488,3,0.26
129378,3,0.16
132457,3,0.21
22687,3,0.17
23425,3,0.32
132883,3,0.45
107376,2,0.16
26700,2,0.21
128668,3,0.18
15478,3,0.2
107174,2,0.09
18503,2,0.24
128842,3,0.2
128386,3,0.24
123953,2,0.07
110959,3,0.24
115770,2,0.31
132728,3,0.2
115848,2,0.28
3534,2,0.13
116466,2,0.12
132272,3,0.21
22854,3,0.18
116516,2,0.29
132454,3,0.32
128091,3,0.24
19072,2,0.32
119888,3,0.21
15875,3,0.23
128837,3,0.16
120362,3,0.18
107177,2,0.19
18504,2,0.26
15481,3,0.31
128659,3,0.2
107469,2,0.19
107391,2,0.22
560,2,0.17
22492,3,0.19
113981,3,0.28
8485,2,0.09
8599,2,0.21
114503,3,0.18
129389,3,0.2
18130,2,0.14
109697,2,0.17
121008,3,0.32
13109,3,0.27
129651,3,0.12
17868,2,0.23
9015,3,0.09
125113,3,0.2
8929,3,0.19
22224,2,0.25
116914,3,0.29
114425,2,0.18
8525,3,0.2
117534,3,0.23
114479,2,0.17
121276,2,0.08
129235,2,0.19
109965,3,0.42
26289,3,0.26
12939,2,0.21
18106,3,0.32
109801,3,0.25
17928,3,0.21
12857,2,0.21
121360,2,0.12
129705,2,0.17
121716,2,0.23
110405,3,0.32
23170,2,0.22
124139,3,0.18
11551,3,0.2
3184,3,0.19
22830,2,0.2
124451,3,0.19
116378,3,0.16
124917,3,0.15
106505,3,0.21
8118,2,0.24
106975,3,0.33
16317,2,0.2
7890,2,0.06
19340,3,0.26
26667,3,0.21
126715,2,0.31
20804,3,0.22
113267,3,0.17
1796,2,0.16
112649,3,0.1
126295,2,0.31
9945,2,0.14
117816,2,0.23
1746,2,0.18
113119,3,0.2
118254,2,0.14
109437,2,0.26
126081,2,0.23
122878,3,0.17
24641,2,0.24
13435,3,0.08
121938,3,0.14
123853,2,0.14
2120,2,0.5
122977,2,0.18
24428,3,0.35
131738,3,0.2
19480,2,0.23
108107,2,0.19
119582,3,0.15
119724,3,0.26
20404,2,0.09
20230,2,0.34
112543,2,0.16
2372,3,0.19
10283,3,0.22
23578,2,0.1
112201,2,0.45
10979,3,0.18
123067,3,0.22
24324,2,0.12
119748,2,0.2
19650,3,0.21
108067,3,0.2
14907,2,0.19
127239,2,0.31
14985,2,0.16
107609,3,0.19
9419,3,0.29
20730,2,0.21
20894,2,0.16
126497,3,0.12
9501,3,0.08
118068,3,0.22
112901,2,0.18
112737,2,0.33
109251,3,0.19
16418,3,0.22
122432,2,0.18
16528,3,0.29
109169,3,0.19
24731,3,0.15
122660,2,0.22
5144,2,0.22
16710,3,0.13
122206,2,0.21
5730,2,0.41
17130,3,0.24
21053,2,0.24
126338,3,0.19
10088,3,0.25
126620,3,0.12
118593,3,0.27
126510,3,0.13
118771,3,0.13
20881,2,0.22
118423,3,0.31
126968,3,0.22
108548,3,0.17
130536,2,0.28
16713,3,0.1
122777,2,0.29
130806,2,0.18
16543,3,0.21
16429,3,0.27
11066,3,0.22
122886,3,0.17
24505,2,0.12
114879,3,0.31
123672,3,0.26
23719,2,0.31
23573,2,0.43
2095,3,0.16
131555,2,0.15
115617,3,0.33
131409,2,0.25
119217,2,0.17
119043,2,0.26
6797,2,0.25
127084,2,0.27
107748,3,0.11
14588,2,0.23
119471,2,0.23
14634,2,0.27
6213,2,0.36
24245,3,0.33
114789,2,0.19
3051,2,0.33
2905,2,0.35
24419,3,0.15
2621,2,0.13
122990,2,0.24
131165,3,0.27
23759,3,0.04
23677,3,0.24
127328,3,0.16
15242,3,0.18
126980,3,0.26
119715,3,0.18
1647,2,0.13
1757,2,0.13
126442,2,0.17
126754,2,0.0
20527,3,0.32
9594,2,0.36
113432,3,0.18
130276,3,0.21
14186,3,0.29
5637,3,0.19
108986,2,0.25
122251,3,0.19
130134,3,0.22
25570,2,0.26
25424,2,0.42
5985,3,0.47
122517,3,0.18
24874,2,0.29
109504,2,0.21
122865,3,0.14
116057,2,0.15
124036,2,0.19
115855,2,0.15
132813,3,0.06
124242,2,0.41
116515,2,0.17
116625,2,0.19
7695,3,0.24
107182,2,0.21
18841,2,0.21
128550,3,0.39
120649,3,0.15
7285,3,0.29
18731,2,0.26
125362,2,0.17
8592,2,0.18
8482,2,0.26
117269,2,0.17
109702,2,0.08
4921,3,0.14
129496,3,0.24
121185,3,0.29
18179,2,0.14
12794,3,0.07
25764,2,0.21
121769,3,0.14
4135,3,0.24
110332,2,0.14
110158,2,0.27
4593,3,0.1
121471,3,0.14
22451,2,0.19
117091,3,0.09
607,3,0.19
8788,3,0.19
116917,3,0.18
125288,3,0.16
8934,3,0.13
116743,3,0.16
8696,3,0.19
114472,2,0.2
21883,2,0.1
8522,3,0.3
121097,2,0.15
109962,3,0.15
26464,3,0.3
129456,2,0.2
121509,2,0.16
4505,2,0.23
121715,2,0.23
12690,2,0.1
121793,2,0.18
129710,2,0.19
124296,3,0.12
23095,2,0.18
12240,3,0.17
12130,3,0.21
124736,3,0.16
7939,2,0.36
15980,2,0.28
18755,3,0.21
120567,2,0.25
15524,2,0.21
7627,2,0.15
3502,3,0.21
22594,2,0.23
116726,3,0.39
124459,3,0.07
22932,2,0.32
124131,3,0.16
110863,2,0.35
23534,2,0.1
12255,3,0.1
18942,3,0.11
120294,2,0.19
119938,2,0.14
15971,2,0.2
21876,2,0.16
8695,3,0.2
117526,3,0.18
8225,3,0.59
125287,3,0.25
116922,3,0.47
9023,3,0.21
121806,2,0.2
110591,3,0.22
129555,2,0.18
4338,2,0.16
17530,3,0.16
109793,3,0.23
121268,2,0.16
13141,2,0.2
13287,2,0.25
4666,2,0.37
18390,3,0.2
21706,3,0.17
8265,2,0.26
114511,3,0.38
125145,2,0.32
9189,2,0.16
22484,3,0.33
125199,2,0.14
113891,3,0.14
12323,3,0.19
26211,2,0.2
121198,3,0.16
4832,3,0.18
12889,3,0.22
22862,3,0.21
11647,2,0.23
116524,2,0.2
132462,3,0.05
23036,3,0.32
132106,3,0.27
22570,3,0.31
123961,2,0.12
15783,3,0.17
120464,3,0.21
107169,2,0.08
18496,2,0.18
128311,3,0.42
8150,3,0.19
106601,2,0.08
15883,3,0.07
128389,3,0.23
128225,3,0.17
128083,3,0.5
7858,3,0.32
117968,2,0.17
126057,2,0.32
20908,3,0.23
20766,3,0.21
17002,2,0.22
130517,3,0.19
25349,2,0.27
14221,3,0.27
130051,3,0.21
5272,3,0.22
13815,3,0.11
24745,2,0.18
130763,3,0.12
130991,3,0.17
122482,3,0.19
10851,2,0.36
123373,2,0.18
24146,3,0.28
131698,3,0.2
131258,3,0.11
131080,3,0.25
23706,3,0.21
112251,3,0.21
10621,2,0.22
119102,3,0.25
107737,2,0.25
20024,2,0.24
108195,2,0.23
24122,2,0.21
114776,3,0.14
122963,3,0.21
123105,3,0.15
115526,3,0.32
2170,3,0.21
123547,3,0.16
115700,3,0.16
127471,2,0.22
127033,2,0.16
15287,2,0.27
119126,2,0.17
6872,2,0.28
127115,2,0.2
19964,3,0.33
6160,2,0.15
108235,3,0.16
127893,2,0.15
14363,2,0.23
10127,3,0.39
118236,3,0.16
117770,3,0.23
20498,2,0.47
118384,3,0.15
126751,3,0.19
9361,3,0.38
1178,3,0.27
9543,3,0.15
108853,3,0.32
122116,2,0.2
130155,2,0.17
16898,3,0.34
108625,3,0.18
109565,3,0.13
24691,3,0.23
118697,3,0.11
20939,2,0.23
9722,3,0.26
113404,2,0.12
118477,3,0.18
9956,3,0.21
126424,3,0.35
1849,3,0.17
125966,3,0.09
16801,3,0.24
16503,3,0.25
122535,2,0.17
13966,2,0.23
122077,2,0.25
25094,3,0.25
108936,3,0.2
5765,2,0.21
14314,2,0.33
2321,3,0.25
115359,3,0.24
10664,3,0.24
123118,3,0.21
131605,2,0.15
123274,3,0.54
14502,2,0.45
14356,2,0.23
19955,3,0.29
127108,2,0.47
107994,3,0.26
10404,2,0.3
115447,2,0.16
2425,2,0.13
131253,3,0.16
10974,2,0.18
24459,3,0.17
11194,2,0.18
2773,2,0.15
14616,3,0.27
14762,3,0.21
119343,3,0.18
20101,2,0.2
119015,3,0.28
119089,3,0.3
127070,3,0.25
1323,2,0.2
118721,2,0.22
9504,2,0.09
113648,3,0.25
9284,2,0.2
113474,3,0.16
9618,2,0.12
1589,2,0.14
126054,2,0.22
21465,3,0.21
1873,2,0.47
16557,2,0.21
122575,3,0.13
130756,3,0.28
16763,2,0.35
17153,2,0.17
122211,3,0.22
25528,2,0.27
22733,3,0.19
111432,3,0.13
23393,3,0.18
115815,2,0.31
124168,2,0.21
120517,3,0.19
128938,3,0.18
120439,3,0.23
120595,3,0.21
128636,3,0.34
19385,2,0.19
128180,3,0.31
19055,2,0.12
106638,2,0.14
15966,3,0.21
119999,3,0.36
8650,2,0.14
117657,2,0.21
8220,2,0.3
116871,2,0.23
124990,2,0.29
4221,3,0.38
110530,2,0.39
17699,2,0.2
121495,3,0.15
17653,2,0.14
17981,2,0.16
26166,2,0.17
117397,3,0.23
8390,3,0.28
425,3,0.18
21751,2,0.16
114198,2,0.29
21907,2,0.19
125484,3,0.16
125598,3,0.25
21793,2,0.16
9176,3,0.16
22363,2,0.18
517,3,0.2
117131,3,0.14
8718,3,0.17
125312,3,0.18
9066,3,0.17
125234,3,0.16
110286,3,0.24
129606,2,0.15
129084,2,0.15
18005,3,0.21
129368,2,0.26
111392,2,0.18
111506,2,0.23
124840,3,0.27
110732,2,0.27
11868,3,0.27
23263,2,0.29
123908,3,0.27
3671,3,0.18
128532,2,0.21
18713,3,0.22
107164,3,0.04
18951,3,0.18
8171,2,0.24
19125,3,0.25
128220,2,0.13
7741,2,0.11
3818,3,0.2
23248,2,0.21
115712,3,0.22
3900,3,0.16
22698,2,0.25
124839,3,0.18
3398,3,0.21
124611,3,0.29
11597,3,0.18
7808,2,0.26
19130,3,0.28
128439,2,0.15
15601,2,0.38
107155,3,0.08
128973,2,0.2
18852,3,0.26
128539,2,0.11
125245,3,0.29
8883,3,0.31
113763,2,0.16
22064,2,0.24
522,3,0.21
22356,2,0.13
125585,3,0.0
117402,3,0.24
5046,2,0.18
26503,3,0.24
109755,3,0.22
120970,2,0.0
4868,2,0.28
121326,2,0.21
129153,2,0.13
110047,3,0.23
129075,2,0.12
4122,2,0.18
129787,2,0.21
4264,2,0.2
110359,3,0.16
110195,3,0.21
121410,2,0.23
125059,2,0.36
610,2,0.2
22332,3,0.26
8923,2,0.22
125415,2,0.11
125743,2,0.13
114371,3,0.35
8645,2,0.17
129257,3,0.24
18404,2,0.26
109665,2,0.22
132760,3,0.15
110827,3,0.15
23050,3,0.19
12127,2,0.37
11557,2,0.12
22950,3,0.24
132404,3,0.4
11671,2,0.09
111139,3,0.21
16099,3,0.06
119984,3,0.15
19382,2,0.07
18814,2,0.06
26641,2,0.14
18600,2,0.18
126657,3,0.2
20862,2,0.21
1854,3,0.33
113125,2,0.18
21252,2,0.27
118228,3,0.13
122820,2,0.18
16660,3,0.23
122528,2,0.18
16906,3,0.25
25445,3,0.27
25267,3,0.13
17262,3,0.2
123717,3,0.18
2468,3,0.18
115242,3,0.25
123539,3,0.16
122971,3,0.23
123113,3,0.12
131744,2,0.29
10755,3,0.24
127791,2,0.22
119360,2,0.2
108455,3,0.25
6754,2,0.11
118920,2,0.14
123465,2,0.27
24054,3,0.32
123807,2,0.17
131250,3,0.21
23584,3,0.32
23698,3,0.26
10969,2,0.17
24460,3,0.19
115036,2,0.15
131870,3,0.24
14765,3,0.25
119450,3,0.22
19530,2,0.3
6566,3,0.15
20016,2,0.15
15027,3,0.19
127293,3,0.21
127065,3,0.35
127211,3,0.27
107957,2,0.17
20594,3,0.28
1438,2,0.2
20672,3,0.17
9511,2,0.25
112959,3,0.26
21356,3,0.24
130673,3,0.15
13823,3,0.35
14213,3,0.25
122326,3,0.28
13907,3,0.36
16994,2,0.14
112870,3,0.25
126392,2,0.24
126172,2,0.18
21457,3,0.28
118017,2,0.19
10208,2,0.09
20687,3,0.16
9470,2,0.15
130400,3,0.26
13916,3,0.3
130230,3,0.03
130686,3,0.34
109344,2,0.17
16833,2,0.19
130842,3,0.1
24369,3,0.26
24451,3,0.2
2827,2,0.18
123682,2,0.21
115455,2,0.18
123792,2,0.17
131545,3,0.13
123462,2,0.19
131435,3,0.22
107628,2,0.24
14862,3,0.18
127994,3,0.3
19745,2,0.23
123110,3,0.34
132043,2,0.14
11226,3,0.12
115003,3,0.24
131505,2,0.15
131175,2,0.23
2475,3,0.29
10358,3,0.2
115351,3,0.12
127322,2,0.19
14712,2,0.24
108456,3,0.19
14794,2,0.39
19501,3,0.19
119549,2,0.24
118235,3,0.42
10042,3,0.19
1621,3,0.07
117773,3,0.19
112782,2,0.12
9366,3,0.19
9252,3,0.22
113396,2,0.17
113552,2,0.16
130270,2,0.22
122115,2,0.2
14306,2,0.18
121959,2,0.17
6121,2,0.25
130490,2,0.16
122397,2,0.26
13390,2,0.24
130582,2,0.2
110930,2,0.31
23475,2,0.18
116177,3,0.25
3899,3,0.18
115893,3,0.11
22559,2,0.17
116431,3,0.15
128212,2,0.18
16218,2,0.14
120031,2,0.16
18959,3,0.17
16012,2,0.19
128258,2,0.28
18549,3,0.16
15428,2,0.17
7577,2,0.22
15606,2,0.26
18631,3,0.22
15648,2,0.36
120769,2,0.14
22071,2,0.17
22149,2,0.23
125164,3,0.15
114206,2,0.16
18013,3,0.25
18159,3,0.2
129158,2,0.18
4271,2,0.29
12736,2,0.26
17447,3,0.26
9144,2,0.17
114138,3,0.31
22111,3,0.24
947,2,0.11
125850,2,0.4
21655,3,0.18
125736,2,0.16
125516,2,0.22
114450,3,0.15
4797,3,0.18
17973,2,0.12
4971,3,0.26
129418,3,0.21
12982,3,0.26
109670,2,0.16
130032,3,0.17
121673,3,0.18
110456,2,0.27
17707,2,0.21
121851,3,0.2
129684,3,0.23
132767,3,0.1
11918,2,0.2
3717,2,0.06
110906,3,0.27
110984,3,0.19
116153,2,0.21
124118,2,0.25
22945,3,0.23
124588,2,0.14
22803,3,0.26
22647,3,0.29
111254,3,0.28
116391,2,0.24
3483,2,0.45
120745,3,0.18
15688,3,0.18
18461,2,0.28
15518,3,0.23
107086,2,0.06
11515,2,0.14
3476,2,0.21
116392,2,0.13
22648,3,0.28
132330,3,0.23
11337,2,0.1
3722,2,0.21
115972,2,0.16
124175,2,0.16
18450,2,0.19
120742,3,0.15
7322,3,0.37
120596,3,0.21
16271,3,0.32
16107,3,0.16
7990,3,0.15
8653,2,0.22
114297,3,0.18
21546,3,0.23
117498,2,0.24
782,2,0.3
121844,3,0.1
17700,2,0.21
17814,2,0.27
121378,3,0.17
129869,3,0.17
25903,2,0.07
129335,3,0.17
121230,3,0.25
129107,3,0.19
21570,2,0.17
284,3,0.33
8307,3,0.4
117132,3,0.24
113771,2,0.18
980,3,0.31
8713,3,0.39
116968,3,0.32
129943,2,0.13
17740,3,0.44
110039,3,0.4
18230,3,0.22
18002,3,0.17
22900,2,0.23
132582,2,0.16
116502,3,0.24
132436,2,0.26
22690,2,0.28
11411,3,0.21
111345,2,0.08
124373,3,0.17
132856,2,0.22
124081,3,0.29
107519,3,0.18
7232,2,0.24
18632,3,0.21
128887,2,0.21
18554,3,0.2
8172,2,0.22
16003,2,0.2
106579,3,0.19
15012,3,0.42
20465,2,0.23
127228,3,0.19
119643,3,0.21
6357,3,0.56
14600,3,0.14
14444,3,0.29
108046,2,0.25
2835,2,0.38
122916,2,0.2
11032,2,0.12
2679,2,0.21
115505,2,0.21
112384,3,0.23
10594,2,0.26
10420,2,0.16
14226,3,0.48
17315,2,0.26
109040,2,0.18
25214,2,0.38
122591,3,0.29
130818,3,0.26
5603,3,0.16
16747,2,0.16
24580,2,0.37
109450,2,0.14
112936,3,0.28
1573,2,0.16
21023,3,0.2
2035,2,0.17
9884,2,0.38
20581,3,0.24
9446,2,0.19
113490,3,0.1
9520,2,0.17
108796,3,0.15
17071,3,0.26
25536,3,0.09
130164,2,0.3
5781,2,0.23
25110,3,0.33
109392,3,0.13
130748,2,0.14
24684,3,0.27
16487,3,0.25
9798,3,0.19
112676,2,0.28
1791,3,0.13
10128,3,0.24
1079,3,0.4
126720,3,0.25
113246,2,0.47
15130,2,0.24
119291,2,0.29
107694,3,0.31
118943,2,0.2
127882,2,0.16
2733,3,0.19
114979,3,0.26
123134,3,0.13
2591,3,0.16
131937,2,0.31
131589,2,0.24
